Title,Description,Date Created,Genre,Precise Origin,Origin,Precise Destination,Destination,Geographic Subject,Author,Recipient,PID,Subjects (Name),Subjects (Topic),Shelf Locator,Local Identifier,Note,Item URL
"1887 September 22, Philadelphia, to My dearest wife",,1887-09-22,letters (correspondence),,Philadelphia (Pa.),,,New York (N.Y.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119159,"person:Cope, Francis Hazen, 1859-1909|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Thomas Pim, 1823-1900|person:Stork, Anna Brown Cope, b. 1862|person:Evans, Hannah Bacon, 1839-1939|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Cope, Mary Stokes, 1853-1888|person:Cope, Francis Reeve, 1821-1909|person:Agnue, Irvin, b. 1843|person:Cope, Elizabeth Waln Stokes, 1823-1902",Railroad travel|Cancer|Surgery|Health|Work environment,"HC.MC-1170, Box 7",hsc8006,,/object/hc119159
"1887 September 23, Awbury, to Dear Wife",,1887-09-23,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,[Newport (R.I.)],"Haverford (Pa. : Township)|Woodbourne (Susquehanna County, Pa.)|Awbury (Philadelphia, Pa.)|Newport (R.I.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111933,"person:Cope, Alfred, 1857-1897|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Hartshorne, Henry, 1823-1897|person:Cope, Mary Stokes, 1853-1888|person:Evans, Jonathan, 1843-1911|person:Evans, Rachel Reeve Cope, 1850-1939|person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Henry, 1850-1924|person:Drinker, Frances, b. 1841|corporate_body:Haverford College","Weather|Haverford College--Faculty|Diseases|Operations, Surgical","HC.MC-1170, Box 5",hsc3019,,/object/hc111933
"1887 September 23, Philadelphia, to My dearest wife",,1887-09-23,letters (correspondence),,Philadelphia (Pa.),,,"Woodbourne (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119160,"person:Evans, Hannah Bacon, 1839-1939|person:Cope, Mary Stokes, 1853-1888|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Thomas Pim, 1823-1900|person:Cope, Henry, 1850-1924|person:Emlen, Eleanor Cope, 1854-1920",Weather|Health|Steamboats|Travelers,"HC.MC-1170, Box 7",hsc8007,,/object/hc119160
"1887 September 24, Philadelphia, to My dear wife",,1887-09-24,letters (correspondence),,Philadelphia (Pa.),,,Newport (R.I.)|Maryland|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119161,"person:Cope, Walter, 1861-1902|person:Cope, Alfred, 1857-1897|person:Cope, Thomas Pim, 1823-1900|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Cope, Henry, 1850-1924|person:Haines, Mary D. (Mary Drinker Cope), 1819-1890|person:Cope, Edgar, 1838-1895|person:Cope, Amy Elizabeth Yarnall",Weather|Voyages and travels|Steamboats|Health|Gossip|Small business--Employees,"HC.MC-1170, Box 7",hsc8008,,/object/hc119161
"1887 September 26, Philadelphia, to Dear Lillie, Woodbourne",,1887-09-26,letters (correspondence),,Philadelphia (Pa.),,"[Woodbourne (Susquehanna County, Pa.)]","Newport (R.I.)|Woodbourne (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:111934,"person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Mary Stokes, 1853-1888","Finance, Personal|Low temperatures|Heating|Health|Voyages and travels","HC.MC-1170, Box 5",hsc3020,,/object/hc111934
"1887 September 26, Philadelphia, to My darling wife",,1887-09-26,letters (correspondence),,Philadelphia (Pa.),,,New England|New York (N.Y.)|Ocean Grove (N.J.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119162,"person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Mary Stokes, 1853-1888|person:Evans, Hannah Bacon, 1839-1939|person:Cope, Francis Hazen, 1859-1909|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Cope, Walter, 1861-1902",Cancer|Weather|Postal service|Dental care|Teeth--Care and hygiene|Indigestion,"HC.MC-1170, Box 7",hsc8009,,/object/hc119162
"1887 September 26, Philadelphia, to My dearest wife",,1887-09-26,letters (correspondence),,Philadelphia (Pa.),,,"Abington (Pa.)|Schuylkill River (Pa.)|Newport (R.I.)|Montrose (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119163,"person:Cope, Francis Hazen, 1859-1909|person:Haines, Mary D. (Mary Drinker Cope), 1819-1890|person:Emlen, Samuel, 1829-1920|person:Cope, Alfred, 1857-1897|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Evans, Hannah Bacon, 1839-1939|person:Evans, Ernest Mervyn, 1884-1911|person:Cope, Thomas Pim, 1823-1900|person:Stork, Anna Brown Cope, b. 1862|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Evans, Harold, 1886-1977",Weather|Meetings|Health|Cancer|Heating|Postal service,"HC.MC-1170, Box 7",hsc8010,,/object/hc119163
"1887 September 28, Philadelphia, to My dear wife",,1887-09-28,letters (correspondence),,Philadelphia (Pa.),,,"Bethlehem (Pa.)|Chestnut Hill (Philadelphia, Pa.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119164,"person:Cope, Mary Stokes, 1853-1888|person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Francis Hazen, 1859-1909|person:Cope, Alfred, 1857-1897|person:Cope, Francis Reeve, 1821-1909|person:Evans, Hannah Bacon, 1839-1939",Weather|Health|Invitation cards|Funeral rites and ceremonies,"HC.MC-1170, Box 7",hsc8011,,/object/hc119164
"1887 September 29, Philadelphia, to My dear wife",,1887-09-29,letters (correspondence),,Philadelphia (Pa.),,,"Chestnut Hill (Philadelphia, Pa.)|New York (N.Y.)|Newport (R.I.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119165,"person:Cope, Mary Stokes, 1853-1888|person:Emlen, George Williams, 1853-1938|person:Evans, Hannah Bacon, 1839-1939|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Thomas Pim, 1823-1900|person:Cope, Anna Stewardson Brown, 1822-1916|person:Stork, Anna Brown Cope, b. 1862|person:Emlen, Eleanor Cope, 1854-1920",Health|Rental housing|Cruise ships--Reservation systems|Weather|Postal service,"HC.MC-1170, Box 7",hsc8012,,/object/hc119165
"1887 October 2, Awbury, to My Dear Wife",,1887-10-02,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Awbury (Philadelphia, Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111935,"person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Mary Stokes, 1853-1888|person:Stokes, Hetty N. (Hetty Newlin), 1838-1899|person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Cope, Alfred, 1857-1897|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Baily, William Lloyd, 1861-1947",Health|Convalescence,"HC.MC-1170, Box 5",hsc3021,,/object/hc111935
"1887 October 2, Aubury, to My dearest wife",,1887-10-02,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Woodbourne (Susquehanna County, Pa.)|Germantown (Philadelphia, Pa.)|Newport (R.I.)|Awbury (Philadelphia, Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119166,"person:Emlen, Samuel, 1829-1920|person:Cope, Thomas Pim, 1823-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Mary Stokes, 1853-1888|person:Cope, Alfred, 1857-1897|person:Cope, Francis Hazen, 1859-1909|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Evans, Hannah Bacon, 1839-1939",Health|Surgery|Meetings|Tea|Weather,"HC.MC-1170, Box 7",hsc8013,,/object/hc119166
"1887 October 2, Philadelphia, to My dearest Rachel",,1887-10-02,letters (correspondence),,Philadelphia (Pa.),,,Maryland|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119167,"person:Cope, Mary Stokes, 1853-1888|person:Emlen, Eleanor Cope, 1854-1920|person:Lewis, Caroline Mary Cope, 1865-1953",Walking|Meetings|Architecture|Weather,"HC.MC-1170, Box 7",hsc8014,,/object/hc119167
"1887 October 4, Philadelphia, to My Dearest Wife",,1887-10-04,letters (correspondence),,Philadelphia (Pa.),,,"Fall River (Mass.)|Chestnut Hill (Philadelphia, Pa.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119168,"person:Cope, Mary Stokes, 1853-1888|person:Evans, Hannah Bacon, 1839-1939|person:Hedges, Amelia|person:Cope, Francis Reeve, 1821-1909|person:Stork, Anna Brown Cope, b. 1862|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Anna Stewardson Brown, 1822-1916|person:Lewis, Caroline Mary Cope, 1865-1953",Health|Shopping|Manners and customs|Transportation|Letter writing|Travel--Planning|House cleaning,"HC.MC-1170, Box 7",hsc8015,,/object/hc119168
"1887 October 5, Philadelphia, to Dear Lillie, Woodbourne",,1887-10-05,letters (correspondence),,Philadelphia (Pa.),,"[Woodbourne (Susquehanna County, Pa.)]","Susquehanna County (Pa.)|Newport (R.I.)|Fall River (Mass.)|Philadelphia (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:111936,"person:Cope, Edgar, 1838-1895|person:Cope, Amy Elizabeth Yarnall|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Alfred, 1857-1897|person:Cope, Francis R. (Francis Reeve), 1878-1962|person:Evans, Jonathan, 1843-1911|person:Evans, Rachel Reeve Cope, 1850-1939|person:Lewis, Caroline Mary Cope, 1865-1953|person:Hedges, Amelia|person:Cope, Anna Stewardson Brown, 1822-1916",Gardens|Shipment of goods|Peach|Letters|Voyages and travels,"HC.MC-1170, Box 5",hsc3022,,/object/hc111936
"1887 October 5, Castle Hill, Newport, to Frankie",Written in hand of Rachel Reeve Evans.,1887-10-05,letters (correspondence),Castle Hill,Newport (R.I.),,"[Awbury (Philadelphia, Pa.)]","Newport (R.I.)|Germantown (Philadelphia, Pa.)","Author (aut): Evans, Edward W. (Edward Wyatt), 1882-1976|Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Francis R. (Francis Reeve), 1878-1962",hc:97167,,,"HC.MC-1170, Box 6",hsc0768,,/object/hc97167
"1887 October 5, Philadelphia, to My dearest wife",,1887-10-05,letters (correspondence),,Philadelphia (Pa.),,,Lake George (N.Y.)|New York (N.Y.)|Maryland|England|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119169,"person:Brown, Moses|person:Cope, Walter, 1861-1902|person:Hedges, Amelia|person:Cope, Francis Reeve, 1821-1909|person:Cope, Anna Stewardson Brown, 1822-1916|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Cope, Mary Stokes, 1853-1888|person:Thompson, Charles, 1819-1903","Infants--Death|Tuberculosis|Bronchitis in children|Health|Moving, Household|Meetings|Weather","HC.MC-1170, Box 7",hsc8016,,/object/hc119169
"1887 October 6, Awbury, to My dear wife",,1887-10-06,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"New York (N.Y.)|Awbury (Philadelphia, Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119171,"person:Cope, Francis Reeve, 1821-1909|person:Cope, Francis Hazen, 1859-1909|person:Hedges, Amelia|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Lewis, Caroline Mary Cope, 1865-1953",Meetings|Marriage|Postal service|Pediodicals|Weather,"HC.MC-1170, Box 7",hsc8018,,/object/hc119171
"1887 October 7, Philadelphia, to My dear wife",,1887-10-07,letters (correspondence),,Philadelphia (Pa.),,,"Germantown (Philadelphia, Pa.)|Woodbourne (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119170,"person:Cope, Francis Reeve, 1821-1909|person:Cope, Anna Stewardson Brown, 1822-1916|person:Evans, Hannah Bacon, 1839-1939|person:Morris, Samuel, 1827-1905|person:Carter, John E. (John Elliot), 1838-1922|person:Cadbury, John W. (John Warder), 1880-1948|person:Hedges, Amelia|person:Cope, Francis Hazen, 1859-1909|person:Cope, Mary Stokes, 1853-1888|person:Stork, Anna Brown Cope, b. 1862|person:Evans, Francis Algernon, 1878-1946|person:Lewis, Caroline Mary Cope, 1865-1953",Voyages and travels|Postal service|Letters|Railroad travel|Invitation cards|Meetings|Weather,"HC.MC-1170, Box 7",hsc8017,,/object/hc119170
"1887 October 8, Philadelphia, to My dear wife",,1887-10-08,letters (correspondence),,Philadelphia (Pa.),,,New York (N.Y.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119172,,House cleaning|Voyages and travels|Health,"HC.MC-1170, Box 7",hsc8019,,/object/hc119172
"1887 October 17, Woodbourne, to My Dear Wife",,1887-10-17,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,,"Woodbourne (Susquehanna County, Pa.)|Elk Lake (Pa.)|Overbrook (Philadelphia, Pa.)|Susquehanna County (Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111938,"person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Edgar, 1838-1895|person:Walker, George, 1797-1891|person:Drinker, Annie, b. 1827",Low temperatures|Driving of horse-drawn vehicles|Clothing and dress--Purchasing|Walking|Centennial celebrations--Pennsylvania--Philadelphia--1870-1880|Poetry,"HC.MC-1170, Box 5",hsc3024,,/object/hc111938
"1887 October 19, Woodbourne, to Dear Wife",,1887-10-19,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,,"Dimock (Pa. : Township)|Montrose (Susquehanna County, Pa.)|Scranton (Pa.)|Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111939,"person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Cope, Agnes, 1876-1899|person:Foote, Eleanor Tyson Cope, 1879-1973|person:Mott, Lucretia, 1793-1880|person:Evans, Rachel Reeve Cope, 1850-1939",Walking|Views|Autumn|Masonry|Manners and customs|Places of worship|Gossip,"HC.MC-1170, Box 5",hsc3025,,/object/hc111939
"1887 October 21, Woodbourne, to Dear Wife",,1887-10-21,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,,"Woodbourne (Susquehanna County, Pa.)|Susquehanna County (Pa.)|Germantown (Philadelphia, Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111940,"person:Cope, Agnes, 1876-1899|person:Cope, Thomas P. (Thomas Pim), 1852-1944",Letter writing|Rain and rainfall|Snow|Gifts|Luggage--Packing|Clothing and dress--Purchasing,"HC.MC-1170, Box 5",hsc3026,,/object/hc111940
"Letter from George Walker to Annette Cope, 1888 April 15",,1888-04-15,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",121 S 19th St,Philadelphia (Pa.),"Woodbourne (Susquehanna County, Pa.)|Philadelphia (Pa.)","Author (aut): Walker, George O., b. 1838","Addressee (rcp): Cope, Annette, 1843-1916",hc:129772,,,"HC.MC-1242, Box 7, Folder 5",mc1242_07_05_11,,/object/hc129772
"1888 April 26, Woodbourne, to Annette Cope",,1888-04-26,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,,Dimock (Pa. : Township)|Schuylkill River (Pa.)|Susquehanna County (Pa.),"Author (aut): Walker, George O., b. 1838","Addressee (rcp): Cope, Annette, 1843-1916",hc:97111,"person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Clementine, 1835-1903|person:Washington, George, 1732-1799",Older people|Health|Pennsylvania--Description and travel|Weather,"HC.MC-1170, Box 2",hsc0710,,/object/hc97111
"1888 June 25, Newport, to My dearest mother","Watermark reads, ""Bunker Hill S.W. Co. Linen.""",1888-06-25,letters (correspondence),,Newport (R.I.),,,Newport (R.I.),"Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:119086,"person:Evans, Jonathan, 1843-1911|person:Evans, Anna Cope, 1875-1967|person:Cope, Margaret, 1856-1948|person:Evans, Elizabeth Waln Cope, 1868-1952|person:Evans, Harold, 1886-1977|person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Cope, Francis Reeve, 1821-1909|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Alfred, 1857-1897|person:Cope, Margaret Cheston Tatnall, b. 1859",Children|Health|Vacation homes|Weather,"HC.MC-1170, Box 8",hsc6026,,/object/hc119086
"1888 June 26, Philadelphia, to My Dearest Wife",,1888-06-26,letters (correspondence),,Philadelphia (Pa.),,,Maryland|Berkshire (Mass.)|Providence (R.I.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119173,"person:Cope, Alfred, 1857-1897|person:Cope, Francis Reeve, 1821-1909|person:Emlen, George Williams, 1853-1938|person:Emlen, Mary|person:Emlen, Eleanor Cope, 1854-1920|person:Stork, Anna Brown Cope, b. 1862|person:Cope, Anna Stewardson Brown, 1822-1916|person:Stokes, Katharine Wistar Evans, 1841-1904|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Evans, Francis Algernon, 1878-1946|person:Lewis, Caroline Mary Cope, 1865-1953",Health|Diphtheria|Voyages and travels|Letters|Weather|Sweet peas,"HC.MC-1170, Box 7",hsc8020,,/object/hc119173
"1888 June 28, Philadelphia, to My own dear wife",,1888-06-28,letters (correspondence),,Philadelphia (Pa.),,,Newport (R.I.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119174,"person:Stork, Anna Brown Cope, b. 1862|person:Cope, Francis Reeve, 1821-1909|person:Cope, Thomas Pim, 1823-1900|person:Emlen, Eleanor Cope, 1854-1920|person:Busly, Margret, b. 1864|person:Cope, Francis, 1852-1854|person:Cope, Henry, 1850-1924",Health|Diseases|Voyages and travels|Weather|Letters,"HC.MC-1170, Box 7",hsc8021,,/object/hc119174
"1888 July 21, Awbury, to Dear Anna",,1888-07-21,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Awbury (Philadelphia, Pa.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:111941,"person:Patterson, Mary|person:Cope, Mary Stokes, 1853-1888|person:Marshall, Harriet|person:Cope, Francis, 1852-1854|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Evans, Jonathan, 1843-1911",Letters|Weather|Diseases|Convalescence|Delivery of goods|Dinners and dining,"HC.MC-1170, Box 5",hsc3027,,/object/hc111941
"1888 July 24, Philadelphia, to My dearest wife",,1888-07-24,letters (correspondence),,Philadelphia (Pa.),,,Newport (R.I.)|Jenkintown (Pa.)|Cheltenham (Pa.)|Maryland|Beach Haven (N.J.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119175,"person:Stork, Anna Brown Cope, b. 1862|person:Haines, Henry Cope, 1853-1900|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Lewis, Henry|person:Lewis, Caroline Mary Cope, 1865-1953",Funeral rites and ceremonies|Psychotherapy patients|Payment|Voyages and travels|Weather|Letters,"HC.MC-1170, Box 7",hsc8022,,/object/hc119175
"1888 July 25, Philadelphia, to My dearest wife",,1888-07-25,letters (correspondence),,Philadelphia (Pa.),,,Berkshire Hills (Mass.)|Beach Haven (N.J.)|Philadelphia (Pa.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119176,"person:Stork, Anna Brown Cope, b. 1862|person:Cope, Thomas Pim, 1823-1900|person:Cope, Alfred, 1857-1897|person:Cope, Margaret Cheston Tatnall, b. 1859|person:Cope, John Stokes, 1857-1915|person:Cope, Francis Reeve, 1821-1909|person:Evans, Francis Algernon, 1878-1946|person:Lewis, Caroline Mary Cope, 1865-1953",Grounds maintenance|Measles|Diseases|Health|Tea|Weather|Letters|Voyages and travels,"HC.MC-1170, Box 7",hsc8023,,/object/hc119176
"1888 July 29, Woodbourne, to Mother",,1888-07-28,letters (correspondence),,"Woodbourne (Susquehanna County, Pa.)",,,"Woodbourne (Susquehanna County, Pa.)","Author (aut): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:106112,"person:Stork, Anna Brown Cope, b. 1862|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Agnes, 1876-1899|person:Cope, Margaret, 1856-1948|person:Emlen, Eleanor Cope, 1854-1920|person:Cope, Francis Reeve, 1821-1909|person:Lewis, Caroline Mary Cope, 1865-1953|person:Evans, Rachel Reeve Cope, 1850-1939|person:Cope, Francis Hazen, 1859-1909|person:Emlen, Arthur Cope, 1882-1941|person:Emlen, George Williams, Jr., 1887-1976",,"HC.MC-1170, Box 3",hsc1220,,/object/hc106112
